dorm_id,timestamp,energy_kwh,outdoor_temp_c,indoor_temp_c,occupancy_flag,ac_on_flag,is_weekend,intervention_flag
TJ_SIPING_B3_0613,2026-07-07 04:00:00,0.494,28.7,24.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-07 05:00:00,0.445,27.4,23.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-07 06:00:00,0.406,26.4,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-07 07:00:00,0.423,26.5,24.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-07 08:00:00,0.069,26.3,26.4,1,0,0,0
TJ_SIPING_B3_0613,2026-07-07 09:00:00,0.043,25.1,22.0,0,0,0,0
TJ_SIPING_B3_0613,2026-07-07 10:00:00,0.029,25.9,25.6,0,0,0,0
TJ_SIPING_B3_0613,2026-07-07 11:00:00,0.064,27.8,27.9,1,0,0,0
TJ_SIPING_B3_0613,2026-07-07 12:00:00,0.069,28.1,26.5,0,0,0,0
TJ_SIPING_B3_0613,2026-07-07 13:00:00,0.039,29.4,27.5,0,0,0,0
TJ_SIPING_B3_0613,2026-07-07 14:00:00,0.069,29.6,28.6,0,0,0,0
TJ_SIPING_B3_0613,2026-07-07 15:00:00,0.03,31.8,30.4,0,0,0,0
TJ_SIPING_B3_0613,2026-07-07 16:00:00,0.075,31.9,29.3,0,0,0,0
TJ_SIPING_B3_0613,2026-07-07 17:00:00,0.691,33.0,24.6,0,1,0,0
TJ_SIPING_B3_0613,2026-07-07 18:00:00,0.058,34.2,33.3,0,0,0,0
TJ_SIPING_B3_0613,2026-07-07 19:00:00,0.873,34.9,24.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-07 20:00:00,0.07,35.3,34.4,0,0,0,0
TJ_SIPING_B3_0613,2026-07-07 21:00:00,0.812,34.2,23.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-07 22:00:00,0.801,33.4,24.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-07 23:00:00,0.743,33.2,24.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-08 00:00:00,0.608,32.0,25.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-08 01:00:00,0.57,31.2,24.1,0,1,0,0
TJ_SIPING_B3_0613,2026-07-08 02:00:00,0.568,30.2,23.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-08 03:00:00,0.058,28.1,29.3,1,0,0,0
TJ_SIPING_B3_0613,2026-07-08 04:00:00,0.454,28.7,25.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-08 05:00:00,0.393,27.6,23.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-08 06:00:00,0.072,26.5,25.5,0,0,0,0
TJ_SIPING_B3_0613,2026-07-08 07:00:00,0.425,25.9,24.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-08 08:00:00,0.367,26.2,23.8,0,1,0,0
TJ_SIPING_B3_0613,2026-07-08 09:00:00,0.029,25.9,24.9,0,0,0,0
TJ_SIPING_B3_0613,2026-07-08 10:00:00,0.026,27.1,25.9,0,0,0,0
TJ_SIPING_B3_0613,2026-07-08 11:00:00,0.436,27.9,23.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-08 12:00:00,0.06,28.3,27.4,0,0,0,0
TJ_SIPING_B3_0613,2026-07-08 13:00:00,0.053,27.4,27.5,0,0,0,0
TJ_SIPING_B3_0613,2026-07-08 14:00:00,0.449,29.2,24.0,0,1,0,0
TJ_SIPING_B3_0613,2026-07-08 15:00:00,0.04,30.3,29.4,0,0,0,0
TJ_SIPING_B3_0613,2026-07-08 16:00:00,0.055,32.6,31.5,0,0,0,0
TJ_SIPING_B3_0613,2026-07-08 17:00:00,0.609,31.7,24.7,0,1,0,0
TJ_SIPING_B3_0613,2026-07-08 18:00:00,0.744,33.5,24.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-08 19:00:00,0.756,33.3,24.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-08 20:00:00,0.779,33.8,25.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-08 21:00:00,0.751,33.4,23.7,1,1,0,0
TJ_SIPING_B3_0613,2026-07-08 22:00:00,0.773,34.6,24.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-08 23:00:00,0.713,32.2,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-09 00:00:00,0.711,33.6,22.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-09 01:00:00,0.562,30.5,24.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-09 02:00:00,0.537,30.1,24.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-09 03:00:00,0.515,29.3,23.7,1,1,0,0
TJ_SIPING_B3_0613,2026-07-09 04:00:00,0.424,28.2,23.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-09 05:00:00,0.06,27.1,27.1,1,0,0,0
TJ_SIPING_B3_0613,2026-07-09 06:00:00,0.396,26.6,24.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-09 07:00:00,0.068,26.9,25.6,1,0,0,0
TJ_SIPING_B3_0613,2026-07-09 08:00:00,0.059,26.4,24.8,1,0,0,0
TJ_SIPING_B3_0613,2026-07-09 09:00:00,0.071,25.2,22.9,0,0,0,0
TJ_SIPING_B3_0613,2026-07-09 10:00:00,0.026,26.8,26.2,0,0,0,0
TJ_SIPING_B3_0613,2026-07-09 11:00:00,0.034,28.3,27.8,0,0,0,0
TJ_SIPING_B3_0613,2026-07-09 12:00:00,0.038,28.2,28.5,0,0,0,0
TJ_SIPING_B3_0613,2026-07-09 13:00:00,0.584,29.9,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-09 14:00:00,0.532,30.7,25.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-09 15:00:00,0.024,30.6,30.3,0,0,0,0
TJ_SIPING_B3_0613,2026-07-09 16:00:00,0.058,31.7,32.2,0,0,0,0
TJ_SIPING_B3_0613,2026-07-09 17:00:00,0.047,32.3,29.9,0,0,0,0
TJ_SIPING_B3_0613,2026-07-09 18:00:00,0.782,34.3,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-09 19:00:00,0.837,34.7,23.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-09 20:00:00,0.796,33.8,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-09 21:00:00,0.871,34.8,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-09 22:00:00,0.792,33.9,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-09 23:00:00,0.774,34.0,24.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-10 00:00:00,0.738,33.0,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-10 01:00:00,0.613,31.4,23.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-10 02:00:00,0.541,30.4,24.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-10 03:00:00,0.56,30.5,24.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-10 04:00:00,0.059,29.0,28.9,1,0,0,0
TJ_SIPING_B3_0613,2026-07-10 05:00:00,0.438,27.9,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-10 06:00:00,0.515,26.9,23.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-10 07:00:00,0.065,26.5,24.7,1,0,0,0
TJ_SIPING_B3_0613,2026-07-10 08:00:00,0.421,28.0,24.1,0,1,0,0
TJ_SIPING_B3_0613,2026-07-10 09:00:00,0.392,26.6,24.7,1,1,0,0
TJ_SIPING_B3_0613,2026-07-10 10:00:00,0.063,25.9,24.1,0,0,0,0
TJ_SIPING_B3_0613,2026-07-10 11:00:00,0.374,27.2,24.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-10 12:00:00,0.056,29.2,27.2,0,0,0,0
TJ_SIPING_B3_0613,2026-07-10 13:00:00,0.055,30.5,29.9,0,0,0,0
TJ_SIPING_B3_0613,2026-07-10 14:00:00,0.574,29.6,23.7,0,1,0,0
TJ_SIPING_B3_0613,2026-07-10 15:00:00,0.568,31.2,24.7,0,1,0,0
TJ_SIPING_B3_0613,2026-07-10 16:00:00,0.057,31.5,31.6,0,0,0,0
TJ_SIPING_B3_0613,2026-07-10 17:00:00,0.077,33.1,32.8,1,0,0,0
TJ_SIPING_B3_0613,2026-07-10 18:00:00,0.785,34.1,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-10 19:00:00,0.762,34.0,24.4,1,1,0,1
TJ_SIPING_B3_0613,2026-07-10 20:00:00,0.877,35.5,23.7,1,1,0,1
TJ_SIPING_B3_0613,2026-07-10 21:00:00,0.807,35.3,23.8,1,1,0,1
TJ_SIPING_B3_0613,2026-07-10 22:00:00,0.762,34.3,23.8,1,1,0,1
TJ_SIPING_B3_0613,2026-07-10 23:00:00,0.797,34.5,23.7,1,1,0,0
TJ_SIPING_B3_0613,2026-07-11 00:00:00,0.664,32.8,23.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-11 01:00:00,0.657,32.0,24.0,1,1,1,0
TJ_SIPING_B3_0613,2026-07-11 02:00:00,0.558,30.3,23.7,1,1,1,0
TJ_SIPING_B3_0613,2026-07-11 03:00:00,0.554,29.3,24.7,1,1,1,0
TJ_SIPING_B3_0613,2026-07-11 04:00:00,0.065,28.5,27.4,0,0,1,0
TJ_SIPING_B3_0613,2026-07-11 05:00:00,0.074,28.3,28.6,1,0,1,0
TJ_SIPING_B3_0613,2026-07-11 06:00:00,0.437,26.5,24.8,1,1,1,0
TJ_SIPING_B3_0613,2026-07-11 07:00:00,0.457,27.3,24.3,1,1,1,0
TJ_SIPING_B3_0613,2026-07-11 08:00:00,0.082,26.6,25.6,1,0,1,0
TJ_SIPING_B3_0613,2026-07-11 09:00:00,0.063,27.2,25.9,1,0,1,0
TJ_SIPING_B3_0613,2026-07-11 10:00:00,0.066,27.2,25.4,0,0,1,0
TJ_SIPING_B3_0613,2026-07-11 11:00:00,0.075,27.6,27.5,1,0,1,0
TJ_SIPING_B3_0613,2026-07-11 12:00:00,0.061,30.1,28.9,1,0,1,0
TJ_SIPING_B3_0613,2026-07-11 13:00:00,0.436,28.5,22.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-11 14:00:00,0.067,30.1,28.6,1,0,1,0
TJ_SIPING_B3_0613,2026-07-11 15:00:00,0.057,31.6,29.8,1,0,1,0
TJ_SIPING_B3_0613,2026-07-11 16:00:00,0.731,32.5,24.0,1,1,1,0
TJ_SIPING_B3_0613,2026-07-11 17:00:00,0.792,34.1,24.4,0,1,1,0
TJ_SIPING_B3_0613,2026-07-11 18:00:00,0.792,34.1,23.7,1,1,1,0
TJ_SIPING_B3_0613,2026-07-11 19:00:00,0.734,33.3,23.6,0,1,1,0
TJ_SIPING_B3_0613,2026-07-11 20:00:00,0.877,35.0,24.1,1,1,1,0
TJ_SIPING_B3_0613,2026-07-11 21:00:00,0.889,35.2,23.8,1,1,1,0
TJ_SIPING_B3_0613,2026-07-11 22:00:00,0.79,34.9,23.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-11 23:00:00,0.769,33.8,24.0,0,1,1,0
TJ_SIPING_B3_0613,2026-07-12 00:00:00,0.644,32.1,23.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-12 01:00:00,0.615,32.0,23.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-12 02:00:00,0.533,30.4,24.6,1,1,1,0
TJ_SIPING_B3_0613,2026-07-12 03:00:00,0.492,29.2,23.4,1,1,1,0
TJ_SIPING_B3_0613,2026-07-12 04:00:00,0.427,27.6,23.0,1,1,1,0
TJ_SIPING_B3_0613,2026-07-12 05:00:00,0.422,27.7,24.1,1,1,1,0
TJ_SIPING_B3_0613,2026-07-12 06:00:00,0.421,28.2,23.7,1,1,1,0
TJ_SIPING_B3_0613,2026-07-12 07:00:00,0.075,26.2,25.4,1,0,1,0
TJ_SIPING_B3_0613,2026-07-12 08:00:00,0.047,27.1,26.1,0,0,1,0
TJ_SIPING_B3_0613,2026-07-12 09:00:00,0.447,25.3,24.0,1,1,1,0
TJ_SIPING_B3_0613,2026-07-12 10:00:00,0.079,27.2,26.3,1,0,1,0
TJ_SIPING_B3_0613,2026-07-12 11:00:00,0.399,28.0,24.3,1,1,1,0
TJ_SIPING_B3_0613,2026-07-12 12:00:00,0.462,28.8,23.3,1,1,1,0
TJ_SIPING_B3_0613,2026-07-12 13:00:00,0.043,29.7,28.3,0,0,1,0
TJ_SIPING_B3_0613,2026-07-12 14:00:00,0.495,30.0,23.6,1,1,1,0
TJ_SIPING_B3_0613,2026-07-12 15:00:00,0.086,32.2,32.0,1,0,1,0
TJ_SIPING_B3_0613,2026-07-12 16:00:00,0.74,32.4,23.1,1,1,1,0
TJ_SIPING_B3_0613,2026-07-12 17:00:00,0.716,33.4,23.8,0,1,1,0
TJ_SIPING_B3_0613,2026-07-12 18:00:00,0.074,34.0,34.3,1,0,1,0
TJ_SIPING_B3_0613,2026-07-12 19:00:00,0.748,34.4,24.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-12 20:00:00,0.861,34.4,24.4,1,1,1,0
TJ_SIPING_B3_0613,2026-07-12 21:00:00,0.743,34.3,24.3,0,1,1,0
TJ_SIPING_B3_0613,2026-07-12 22:00:00,0.754,33.8,23.6,1,1,1,0
TJ_SIPING_B3_0613,2026-07-12 23:00:00,0.772,32.9,23.8,1,1,1,0
TJ_SIPING_B3_0613,2026-07-13 00:00:00,0.671,32.5,23.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-13 01:00:00,0.535,30.6,24.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-13 02:00:00,0.497,29.3,24.9,0,1,0,0
TJ_SIPING_B3_0613,2026-07-13 03:00:00,0.542,29.5,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-13 04:00:00,0.453,28.1,23.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-13 05:00:00,0.411,27.7,23.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-13 06:00:00,0.081,27.6,27.0,1,0,0,0
TJ_SIPING_B3_0613,2026-07-13 07:00:00,0.073,27.8,27.0,1,0,0,0
TJ_SIPING_B3_0613,2026-07-13 08:00:00,0.449,26.3,24.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-13 09:00:00,0.045,26.9,25.0,0,0,0,0
TJ_SIPING_B3_0613,2026-07-13 10:00:00,0.437,26.5,24.0,0,1,0,0
TJ_SIPING_B3_0613,2026-07-13 11:00:00,0.054,27.2,27.4,0,0,0,0
TJ_SIPING_B3_0613,2026-07-13 12:00:00,0.452,28.5,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-13 13:00:00,0.075,28.7,26.9,1,0,0,0
TJ_SIPING_B3_0613,2026-07-13 14:00:00,0.05,31.1,30.7,0,0,0,0
TJ_SIPING_B3_0613,2026-07-13 15:00:00,0.052,32.0,31.8,0,0,0,0
TJ_SIPING_B3_0613,2026-07-13 16:00:00,0.676,32.4,23.7,1,1,0,0
TJ_SIPING_B3_0613,2026-07-13 17:00:00,0.033,34.2,34.8,0,0,0,0
TJ_SIPING_B3_0613,2026-07-13 18:00:00,0.747,33.3,24.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-13 19:00:00,0.071,34.8,33.9,1,0,0,0
TJ_SIPING_B3_0613,2026-07-13 20:00:00,0.737,35.2,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-13 21:00:00,0.856,35.3,23.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-13 22:00:00,0.801,33.9,24.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-13 23:00:00,0.692,32.8,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-14 00:00:00,0.616,31.9,24.6,0,1,0,0
TJ_SIPING_B3_0613,2026-07-14 01:00:00,0.622,32.3,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-14 02:00:00,0.582,31.2,24.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-14 03:00:00,0.074,30.3,30.4,1,0,0,0
TJ_SIPING_B3_0613,2026-07-14 04:00:00,0.375,28.2,23.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-14 05:00:00,0.044,28.7,28.4,0,0,0,0
TJ_SIPING_B3_0613,2026-07-14 06:00:00,0.074,27.3,25.8,1,0,0,0
TJ_SIPING_B3_0613,2026-07-14 07:00:00,0.065,28.2,27.4,1,0,0,0
TJ_SIPING_B3_0613,2026-07-14 08:00:00,0.055,26.0,25.1,0,0,0,0
TJ_SIPING_B3_0613,2026-07-14 09:00:00,0.387,26.3,23.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-14 10:00:00,0.041,27.4,26.7,0,0,0,0
TJ_SIPING_B3_0613,2026-07-14 11:00:00,0.051,27.8,28.4,0,0,0,0
TJ_SIPING_B3_0613,2026-07-14 12:00:00,0.065,28.8,27.2,0,0,0,0
TJ_SIPING_B3_0613,2026-07-14 13:00:00,0.559,30.8,24.4,0,1,0,0
TJ_SIPING_B3_0613,2026-07-14 14:00:00,0.594,31.1,22.8,0,1,0,0
TJ_SIPING_B3_0613,2026-07-14 15:00:00,0.727,32.7,23.4,0,1,0,0
TJ_SIPING_B3_0613,2026-07-14 16:00:00,0.046,33.6,31.5,0,0,0,0
TJ_SIPING_B3_0613,2026-07-14 17:00:00,0.043,33.9,31.6,0,0,0,0
TJ_SIPING_B3_0613,2026-07-14 18:00:00,0.721,33.5,23.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-14 19:00:00,0.831,34.3,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-14 20:00:00,0.76,34.1,23.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-14 21:00:00,0.769,34.2,23.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-14 22:00:00,0.817,33.9,24.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-14 23:00:00,0.747,33.1,24.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-15 00:00:00,0.775,33.7,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-15 01:00:00,0.642,31.9,23.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-15 02:00:00,0.54,30.0,22.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-15 03:00:00,0.607,30.1,24.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-15 04:00:00,0.58,30.0,25.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-15 05:00:00,0.486,28.6,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-15 06:00:00,0.414,26.0,24.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-15 07:00:00,0.438,27.6,23.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-15 08:00:00,0.043,27.4,25.7,0,0,0,0
TJ_SIPING_B3_0613,2026-07-15 09:00:00,0.05,26.5,26.4,0,0,0,0
TJ_SIPING_B3_0613,2026-07-15 10:00:00,0.418,27.0,23.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-15 11:00:00,0.048,28.7,26.9,0,0,0,0
TJ_SIPING_B3_0613,2026-07-15 12:00:00,0.055,29.0,27.6,0,0,0,0
TJ_SIPING_B3_0613,2026-07-15 13:00:00,0.06,30.5,29.5,1,0,0,0
TJ_SIPING_B3_0613,2026-07-15 14:00:00,0.065,30.6,29.4,1,0,0,0
TJ_SIPING_B3_0613,2026-07-15 15:00:00,0.041,31.8,31.4,0,0,0,0
TJ_SIPING_B3_0613,2026-07-15 16:00:00,0.754,32.8,23.8,0,1,0,0
TJ_SIPING_B3_0613,2026-07-15 17:00:00,0.045,33.3,33.4,0,0,0,0
TJ_SIPING_B3_0613,2026-07-15 18:00:00,0.864,34.8,24.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-15 19:00:00,0.799,34.4,24.1,1,1,0,1
TJ_SIPING_B3_0613,2026-07-15 20:00:00,0.797,34.9,24.1,1,1,0,1
TJ_SIPING_B3_0613,2026-07-15 21:00:00,0.799,35.1,24.9,1,1,0,1
TJ_SIPING_B3_0613,2026-07-15 22:00:00,0.813,35.2,23.9,1,1,0,1
TJ_SIPING_B3_0613,2026-07-15 23:00:00,0.75,33.4,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-16 00:00:00,0.038,32.5,30.6,0,0,0,0
TJ_SIPING_B3_0613,2026-07-16 01:00:00,0.732,32.6,23.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-16 02:00:00,0.084,31.1,30.8,1,0,0,0
TJ_SIPING_B3_0613,2026-07-16 03:00:00,0.48,29.3,23.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-16 04:00:00,0.072,27.9,27.0,1,0,0,0
TJ_SIPING_B3_0613,2026-07-16 05:00:00,0.388,27.9,23.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-16 06:00:00,0.058,26.8,24.9,1,0,0,0
TJ_SIPING_B3_0613,2026-07-16 07:00:00,0.431,27.2,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-16 08:00:00,0.387,26.2,23.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-16 09:00:00,0.044,27.5,26.9,0,0,0,0
TJ_SIPING_B3_0613,2026-07-16 10:00:00,0.376,27.4,23.6,0,1,0,0
TJ_SIPING_B3_0613,2026-07-16 11:00:00,0.433,28.7,24.3,0,1,0,0
TJ_SIPING_B3_0613,2026-07-16 12:00:00,0.047,29.9,28.4,0,0,0,0
TJ_SIPING_B3_0613,2026-07-16 13:00:00,0.491,29.2,23.9,0,1,0,0
TJ_SIPING_B3_0613,2026-07-16 14:00:00,0.558,30.5,23.2,0,1,0,0
TJ_SIPING_B3_0613,2026-07-16 15:00:00,0.61,31.5,23.6,0,1,0,0
TJ_SIPING_B3_0613,2026-07-16 16:00:00,0.052,33.0,31.9,0,0,0,0
TJ_SIPING_B3_0613,2026-07-16 17:00:00,0.706,33.3,24.0,0,1,0,0
TJ_SIPING_B3_0613,2026-07-16 18:00:00,0.052,33.8,31.5,0,0,0,0
TJ_SIPING_B3_0613,2026-07-16 19:00:00,0.764,34.4,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-16 20:00:00,0.81,34.1,24.7,1,1,0,0
TJ_SIPING_B3_0613,2026-07-16 21:00:00,0.838,34.0,25.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-16 22:00:00,0.809,35.1,23.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-16 23:00:00,0.752,33.5,23.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-17 00:00:00,0.706,33.2,22.9,0,1,0,0
TJ_SIPING_B3_0613,2026-07-17 01:00:00,0.063,31.9,30.4,1,0,0,0
TJ_SIPING_B3_0613,2026-07-17 02:00:00,0.596,30.5,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-17 03:00:00,0.511,30.1,23.3,0,1,0,0
TJ_SIPING_B3_0613,2026-07-17 04:00:00,0.406,28.1,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-17 05:00:00,0.037,27.7,26.1,0,0,0,0
TJ_SIPING_B3_0613,2026-07-17 06:00:00,0.038,27.3,26.9,0,0,0,0
TJ_SIPING_B3_0613,2026-07-17 07:00:00,0.072,26.9,26.5,1,0,0,0
TJ_SIPING_B3_0613,2026-07-17 08:00:00,0.03,27.7,24.5,0,0,0,0
TJ_SIPING_B3_0613,2026-07-17 09:00:00,0.041,26.6,24.9,0,0,0,0
TJ_SIPING_B3_0613,2026-07-17 10:00:00,0.043,27.9,27.1,0,0,0,0
TJ_SIPING_B3_0613,2026-07-17 11:00:00,0.393,27.2,24.3,0,1,0,0
TJ_SIPING_B3_0613,2026-07-17 12:00:00,0.06,29.1,27.2,0,0,0,0
TJ_SIPING_B3_0613,2026-07-17 13:00:00,0.558,30.6,22.9,0,1,0,0
TJ_SIPING_B3_0613,2026-07-17 14:00:00,0.043,31.5,30.1,0,0,0,0
TJ_SIPING_B3_0613,2026-07-17 15:00:00,0.027,32.5,30.6,0,0,0,0
TJ_SIPING_B3_0613,2026-07-17 16:00:00,0.687,32.1,23.8,0,1,0,0
TJ_SIPING_B3_0613,2026-07-17 17:00:00,0.716,33.2,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-17 18:00:00,0.825,34.5,24.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-17 19:00:00,0.067,34.3,32.8,1,0,0,0
TJ_SIPING_B3_0613,2026-07-17 20:00:00,0.648,33.4,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-17 21:00:00,0.788,34.9,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-17 22:00:00,0.051,33.5,31.3,0,0,0,0
TJ_SIPING_B3_0613,2026-07-17 23:00:00,0.736,33.3,22.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-18 00:00:00,0.692,32.3,23.6,1,1,1,0
TJ_SIPING_B3_0613,2026-07-18 01:00:00,0.661,32.0,23.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-18 02:00:00,0.533,29.9,24.2,1,1,1,0
TJ_SIPING_B3_0613,2026-07-18 03:00:00,0.47,29.4,24.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-18 04:00:00,0.482,29.7,25.6,1,1,1,0
TJ_SIPING_B3_0613,2026-07-18 05:00:00,0.464,27.3,23.7,1,1,1,0
TJ_SIPING_B3_0613,2026-07-18 06:00:00,0.434,27.2,24.1,1,1,1,0
TJ_SIPING_B3_0613,2026-07-18 07:00:00,0.072,27.3,25.1,1,0,1,0
TJ_SIPING_B3_0613,2026-07-18 08:00:00,0.053,27.0,26.3,1,0,1,0
TJ_SIPING_B3_0613,2026-07-18 09:00:00,0.401,26.5,24.3,0,1,1,0
TJ_SIPING_B3_0613,2026-07-18 10:00:00,0.46,27.6,23.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-18 11:00:00,0.454,28.6,23.1,1,1,1,0
TJ_SIPING_B3_0613,2026-07-18 12:00:00,0.077,28.2,27.9,1,0,1,0
TJ_SIPING_B3_0613,2026-07-18 13:00:00,0.5,29.5,24.0,1,1,1,0
TJ_SIPING_B3_0613,2026-07-18 14:00:00,0.612,30.9,24.0,1,1,1,0
TJ_SIPING_B3_0613,2026-07-18 15:00:00,0.08,31.1,30.2,1,0,1,0
TJ_SIPING_B3_0613,2026-07-18 16:00:00,0.696,32.4,24.7,1,1,1,0
TJ_SIPING_B3_0613,2026-07-18 17:00:00,0.781,34.0,24.2,1,1,1,0
TJ_SIPING_B3_0613,2026-07-18 18:00:00,0.707,33.2,24.5,1,1,1,0
TJ_SIPING_B3_0613,2026-07-18 19:00:00,0.07,35.2,33.7,1,0,1,0
TJ_SIPING_B3_0613,2026-07-18 20:00:00,0.085,34.5,34.2,1,0,1,0
TJ_SIPING_B3_0613,2026-07-18 21:00:00,0.677,33.3,23.1,1,1,1,0
TJ_SIPING_B3_0613,2026-07-18 22:00:00,0.792,34.2,23.4,1,1,1,0
TJ_SIPING_B3_0613,2026-07-18 23:00:00,0.755,33.1,23.6,1,1,1,0
TJ_SIPING_B3_0613,2026-07-19 00:00:00,0.708,32.3,24.1,1,1,1,0
TJ_SIPING_B3_0613,2026-07-19 01:00:00,0.621,31.7,23.4,1,1,1,0
TJ_SIPING_B3_0613,2026-07-19 02:00:00,0.508,30.2,23.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-19 03:00:00,0.067,29.8,29.4,1,0,1,0
TJ_SIPING_B3_0613,2026-07-19 04:00:00,0.448,28.0,24.5,1,1,1,0
TJ_SIPING_B3_0613,2026-07-19 05:00:00,0.069,28.3,29.2,1,0,1,0
